Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
2609	40420	0.709467593	40420	0.709467593	0.725	-05:00	-293.93	4491.48	5750.23	-2.89	2.25	20140831t220138_580750z
2610	40420	0.71005787	40420	0.71005787	0.776	-05:00	-478.02	4597.45	5555.03	-2.52	3.53	20140831t220229_621500z
2611	40420	0.711180556	40420	0.711180556	0.522	-05:00	-639.17	4534.5	5750.59	-2.59	3.01	20140831t220406_376000z
2612	40420	0.713726852	40420	0.713726852	0.235	-05:00	447.81	4459.9	5679.48	-2.56	1.53	20140831t220746_956250z
2613	40420	0.715486111	40420	0.715486111	0.425	-05:00	-102.53	4448.34	5787.53	-3.03	2.12	20140831t221018_259250z
2614	40420	0.717326389	40420	0.717326389	0.301	-05:00	48.02	4534.29	5756.25	-2.94	2.74	20140831t221257_139000z
2615	40420	0.718738426	40420	0.718738426	0.562	-05:00	-210.54	4508.48	5682.58	-2.91	2.35	20140831t221459_423250z
2616	40420	0.8965625	40420	0.8965625	0.839	-05:00	596.42	4779.2	5511.62	-2.6	1.87	20140901t023103_699000z
2617	40420	0.896701389	40420	0.896701389	0.484	-05:00	-716.01	4421.91	5537.84	-2.46	1.21	20140901t023115_346250z
2618	40420	0.896956019	40420	0.896956019	0.59	-05:00	-432.28	4526.51	5572.54	-2.76	1.34	20140901t023137_356500z
2619	40420	0.897372685	40420	0.897372685	0.832	-05:00	118.79	4705.64	5624.15	-2.64	1.27	20140901t023213_671750z
2620	40420	0.897824074	40420	0.897824074	0.97	-05:00	-269.71	4568.75	5635.08	-2.59	2.08	20140901t023252_826000z
2621	40420	0.897951389	40420	0.897951389	0.444	-05:00	-540.71	4642.11	5665.38	-2.36	1.08	20140901t023303_308750z
2622	40420	0.898263889	40420	0.898263889	0.259	-05:00	-378.93	4544.92	5576.35	-2.18	0.97	20140901t023330_895000z
2623	40420	0.898657407	40420	0.898657407	0.271	-05:00	-63.4	4641.53	5790.81	-2.36	2.29	20140901t023404_881500z
2624	40420	0.898784722	40420	0.898784722	0.009	-05:00	-234.77	4510.12	5829.17	-2.25	2.61	20140901t023415_610750z
2625	40420	0.898969907	40420	0.898969907	0.297	-05:00	-339.24	4475.62	5563.06	-2.44	1.41	20140901t023431_865750z
2626	40420	0.899131944	40420	0.899131944	0.779	-05:00	-718.11	4648.54	5462.54	-2.18	3.07	20140901t023445_640750z
2627	40420	0.899293981	40420	0.899293981	0.363	-05:00	104.24	4676.5	5624.05	-2.62	3.11	20140901t023459_193000z
2628	40420	0.899513889	40420	0.899513889	0.109	-05:00	-275.02	4670.15	5776.75	-2.35	2.46	20140901t023518_868500z
2629	40420	0.900023148	40420	0.900023148	0.107	-05:00	-892.35	4630.85	5670.87	-2.34	2.53	20140901t023602_000000z
2630	40420	0.900243056	40420	0.900243056	0.72	-05:00	-35.8	4623.72	5653.34	-2.63	2.22	20140901t023621_557750z
2631	40420	0.900555556	40420	0.900555556	0.727	-05:00	-226.28	4584.86	5556.95	-2.65	1.75	20140901t023648_567250z
2632	40420	0.901018519	40420	0.901018519	0.87	-05:00	-166.12	4637.81	5527.15	-2.45	2.07	20140901t023728_714750z
2633	40420	0.901342593	40420	0.901342593	0.083	-05:00	-487.74	4560.95	5648.23	-2.44	2.2	20140901t023756_937500z
2634	40420	0.901689815	40420	0.901689815	0.958	-05:00	-361.44	4568.92	5558.37	-2.64	2.49	20140901t023826_813750z
2635	40420	0.901724537	40420	0.901724537	0.05	-05:00	-830.22	4567.68	5456.6	-2.34	2.36	20140901t023829_944500z
2636	40420	0.902106481	40420	0.902106481	0.058	-05:00	-337.52	4577.57	5689.29	-2.49	1.69	20140901t023902_650750z
2637	40420	0.902210648	40420	0.902210648	0.162	-05:00	-289.57	4552.07	5657.64	-2.68	1.33	20140901t023911_015000z
2638	40420	0.902233796	40420	0.902233796	0.274	-05:00	-480.3	4546.27	5576.06	-2.38	2.18	20140901t023913_151000z
2639	40420	0.902523148	40420	0.902523148	0.007	-05:00	-291.94	4549.87	5490.69	-2.57	3.14	20140901t023938_861250z
2640	40420	0.903020833	40420	0.903020833	0.577	-05:00	-508.37	4507.41	5440.9	-2.12	1.81	20140901t024021_458250z
2641	40420	0.903078704	40420	0.903078704	0.621	-05:00	-308.75	4584.36	5569.2	-2.21	1.75	20140901t024026_494000z
2642	40420	0.903368056	40420	0.903368056	0.847	-05:00	-230.93	4667.42	5429.71	-2.4	1.31	20140901t024051_690500z
2643	40420	0.903472222	40420	0.903472222	0.397	-05:00	-170.62	4602.73	5615.01	-2.56	2.67	20140901t024100_231750z
2644	40420	0.903888889	40420	0.903888889	0.141	-05:00	-420.44	4412.81	5861.64	-2.66	1.78	20140901t024136_997250z
2645	40420	0.904305556	40420	0.904305556	0.296	-05:00	109.15	4656.2	5702.3	-2.66	2.99	20140901t024212_126250z
2646	40420	0.90443287	40420	0.90443287	0.991	-05:00	-415.05	4497.58	5594.95	-2.47	1.54	20140901t024223_838500z
2647	40420	0.904884259	40420	0.904884259	0.965	-05:00	142.85	4673.05	5627.15	-2.56	3.45	20140901t024302_802250z
2648	40420	0.905509259	40420	0.905509259	0.251	-05:00	-277.68	4545.51	5411.8	-2.72	1.39	20140901t024356_122250z
2649	40420	0.906030093	40420	0.906030093	0.194	-05:00	-170.93	4601	5526.22	-2.68	1.27	20140901t024441_035750z
2650	40420	0.906400463	40420	0.906400463	0.351	-05:00	-256.27	4510.78	5434.23	-2.37	1.9	20140901t024513_194500z
2651	40420	0.906724537	40420	0.906724537	0.237	-05:00	-198.99	4618.71	5627.75	-2.58	3.59	20140901t024541_085500z
2652	40420	0.906793981	40420	0.906793981	0.088	-05:00	-180.09	4671.82	5647.24	-2.72	2.81	20140901t024547_923000z
2653	40420	0.907013889	40420	0.907013889	0.802	-05:00	-40.24	4656.06	5705.72	-2.3	3.3	20140901t024606_635500z
2654	40420	0.907395833	40420	0.907395833	0.953	-05:00	-142.3	4646.66	5590.62	-2.46	2.84	20140901t024639_800250z
2655	40420	0.9078125	40420	0.9078125	0.695	-05:00	-503.1	4583.05	5542.34	-2.57	1.45	20140901t024715_560500z
2656	40420	0.907939815	40420	0.907939815	0.205	-05:00	-19.94	4603.06	5549.52	-2.46	3.92	20140901t024726_043750z
2657	40420	0.908587963	40420	0.908587963	0.164	-05:00	-138.42	4660.78	5578.49	-2.63	2.05	20140901t024822_005500z
2658	40420	0.908969907	40420	0.908969907	0.715	-05:00	-245.09	4595.03	5578.38	-2.67	2.97	20140901t024855_554500z
2659	40420	0.909398148	40420	0.909398148	0.993	-05:00	-263.51	4598.02	5693.23	-2.4	3.42	20140901t024932_840000z
2660	40420	0.9103125	40420	0.9103125	0.598	-05:00	-353.06	4544.12	5546.94	-2.41	2.17	20140901t025051_467000z
2661	40420	0.91255787	40420	0.91255787	0.705	-05:00	-262.16	4581.75	5595.85	-2.14	3.39	20140901t025405_561000z
2662	40420	0.913217593	40420	0.913217593	0.039	-05:00	-388.96	4555.77	5588.1	-2.28	1.61	20140901t025502_916750z
2663	40420	0.913564815	40420	0.913564815	0.542	-05:00	-287.92	4334.23	5597.08	-2.35	1.48	20140901t025532_387750z
2664	40420	0.913587963	40420	0.913587963	0.763	-05:00	-305.86	4492.64	5571.42	-2.29	2.4	20140901t025534_392500z
2665	40420	0.913923611	40420	0.913923611	0.667	-05:00	-320.88	4539.57	5639	-2.18	3.37	20140901t025603_505250z
2666	40420	0.914930556	40420	0.914930556	0.077	-05:00	-192.93	4549.94	5799.13	-2.38	2.11	20140901t025730_932750z
2667	40420	0.915150463	40420	0.915150463	0.459	-05:00	-255.01	4536.6	5576.07	-2.25	1.87	20140901t025749_323750z
2668	40420	0.915289352	40420	0.915289352	0.91	-05:00	-142.52	4556.92	5598.09	-2.17	2.64	20140901t025801_734750z
2669	40420	0.9153125	40420	0.9153125	0.256	-05:00	-241.37	4466.51	5548.91	-2.34	1.28	20140901t025803_108250z
2670	40420	0.915381944	40420	0.915381944	0.297	-05:00	-323.76	4477.42	5513.75	-2.33	2	20140901t025809_161000z
2671	40420	0.915810185	40420	0.915810185	0.178	-05:00	-331.61	4551.5	5575.79	-2.12	2.62	20140901t025846_014000z
2672	40420	0.915833333	40420	0.915833333	0.909	-05:00	-428.96	4507.06	5477.47	-2.25	2.4	20140901t025848_769000z
2673	40420	0.916076389	40420	0.916076389	0.385	-05:00	-232.8	4567.09	5606.5	-2.16	3.4	20140901t025909_247500z
2674	40420	0.916226852	40420	0.916226852	0.123	-05:00	-325.85	4491.58	5599.65	-2.3	2.34	20140901t025922_993750z
2675	40420	0.916284722	40420	0.916284722	0.468	-05:00	-205.89	4584.67	5563.93	-2.3	2.59	20140901t025927_318500z
2676	40420	0.916469907	40420	0.916469907	0.619	-05:00	-250.09	4535.41	5566.1	-2.01	1.62	20140901t025943_470250z
2677	40420	0.916689815	40420	0.916689815	0.399	-05:00	-329.1	4535.85	5590.4	-2.16	1.56	20140901t030002_264250z
2678	40420	0.916898148	40420	0.916898148	0.676	-05:00	-363.79	4528.44	5701.1	-2	3.09	20140901t030020_318000z
2679	40420	0.917534722	40420	0.917534722	0.444	-05:00	-155.58	4550.81	5630.34	-2.32	3.12	20140901t030115_304000z
2680	40420	0.917974537	40420	0.917974537	0.197	-05:00	-302.19	4551.59	5601.71	-1.78	3.93	20140901t030153_034750z
2681	40420	0.918518519	40420	0.918518519	0.523	-05:00	-213.3	4583.18	5541.45	-2.23	2.3	20140901t030240_372750z
2682	40420	0.918888889	40420	0.918888889	0.808	-05:00	-228.87	4521.59	5538.82	-2.18	2.98	20140901t030312_657250z
2683	40420	0.918969907	40420	0.918969907	0.487	-05:00	-248.92	4597.13	5594.87	-2.11	3.39	20140901t030319_345250z
2684	40420	0.919375	40420	0.919375	0.914	-05:00	-255.11	4576.66	5579.87	-2.22	2.05	20140901t030354_766750z
2685	40420	0.920474537	40420	0.920474537	0.663	-05:00	-393.87	4598.35	5516.58	-2.07	2.17	20140901t030529_519000z
2686	40420	0.921111111	40420	0.921111111	0.794	-05:00	293.61	4632.77	5631.6	-2.18	2.72	20140901t030624_643000z
2687	40420	0.921435185	40420	0.921435185	0.594	-05:00	176.35	4676.07	5572.26	-2.22	2.42	20140901t030652_456750z
2688	40420	0.921712963	40420	0.921712963	0.394	-05:00	-210.08	4482.13	5593.44	-2.31	1.87	20140901t030716_238500z
2689	40420	0.921921296	40420	0.921921296	0.397	-05:00	-165.87	4589.66	5582.12	-1.92	3.5	20140901t030734_237250z
2690	40420	0.922025463	40420	0.922025463	0.875	-05:00	-298.46	4591.53	5625	-2.25	1.58	20140901t030743_737500z
2691	40420	0.922696759	40420	0.922696759	0.733	-05:00	147.28	4655.67	5679.8	-2.14	3.39	20140901t030841_563000z
2692	40420	0.922766204	40420	0.922766204	0.743	-05:00	-234.44	4592.32	5585.21	-1.64	4.05	20140901t030847_578750z
2693	40420	0.9228125	40420	0.9228125	0.277	-05:00	-250.38	4535.89	5610.04	-2.19	1.66	20140901t030851_121000z
2694	40420	0.923946759	40420	0.923946759	0.492	-05:00	-345.25	4560.34	5539.22	-2.3	2.58	20140901t031029_355750z
2695	40420	0.924027778	40420	0.924027778	0.786	-05:00	-196.11	4622.76	5548.77	-2.04	2.91	20140901t031036_618500z
2696	40420	0.924039352	40420	0.924039352	0.061	-05:00	-296.01	4535.97	5640.8	-2.29	1.77	20140901t031037_919000z
2697	40420	0.924097222	40420	0.924097222	0.624	-05:00	256.1	4124.4	5539.93	-2.21	3.53	20140901t031042_478750z
2698	40420	0.924618056	40420	0.924618056	0.706	-05:00	-275.02	4606.7	5689.66	-2.1	2.15	20140901t031127_572000z
2699	40420	0.924918981	40420	0.924918981	0.22	-05:00	-182.77	4588.69	5569.95	-2.36	2.62	20140901t031153_057500z
2700	40420	0.925115741	40420	0.925115741	0.728	-05:00	-252.7	4575	5617.06	-2	3.25	20140901t031210_567250z
2701	40420	0.925173611	40420	0.925173611	0.471	-05:00	-229.16	4575.03	5585.76	-1.74	3.55	20140901t031215_318500z
2702	40420	0.925497685	40420	0.925497685	0.68	-05:00	-210.79	4549.07	5572.32	-2.29	2.91	20140901t031243_529750z
2703	40420	0.925601852	40420	0.925601852	0.191	-05:00	-61.69	4626.42	5572.66	-2.06	3.28	20140901t031252_826250z
2704	40420	0.926157407	40420	0.926157407	0.746	-05:00	-283.4	4546.84	5610.98	-2.27	2.46	20140901t031340_607750z
2705	40420	0.92681713	40420	0.92681713	0.646	-05:00	-185.14	4568.18	5595.85	-2.1	2.96	20140901t031437_496250z
2706	40420	0.927731481	40420	0.927731481	0.73	-05:00	247.43	4629.9	5670.22	-2.06	3.6	20140901t031556_584750z
2707	40420	0.928449074	40420	0.928449074	0.964	-05:00	-196.37	4487.96	5566.4	-2.25	2.85	20140901t031658_816000z
2708	40420	0.928541667	40420	0.928541667	0.646	-05:00	-294.6	4540.04	5563.73	-2.18	2.09	20140901t031706_510000z
2709	40420	0.928946759	40420	0.928946759	0.176	-05:00	-100.76	4624.19	5602.78	-2	3.41	20140901t031741_013750z
2710	40420	0.92900463	40420	0.92900463	0.641	-05:00	-245.29	4602.1	5579.22	-1.86	3.77	20140901t031746_480000z
2711	40420	0.929224537	40420	0.929224537	0.924	-05:00	-26.67	4612.73	5618.99	-2.31	1.84	20140901t031805_781250z
2712	40420	0.929328704	40420	0.929328704	0.481	-05:00	-230.54	4572.45	5607.17	-2.08	3.53	20140901t031814_315750z
2713	40420	0.929780093	40420	0.929780093	0.033	-05:00	-320.88	4555.83	5621.4	-2.15	3.18	20140901t031853_880000z
2714	40420	0.930092593	40420	0.930092593	0.005	-05:00	-290.67	4551.52	5550.23	-2.28	2.08	20140901t031920_856250z
2715	40420	0.930185185	40420	0.930185185	0.89	-05:00	-245.59	4544.51	5630.73	-2.15	2.72	20140901t031928_751000z
2716	40420	0.930451389	40420	0.930451389	0.012	-05:00	308.89	4571.96	5743.39	-2.29	2.08	20140901t031951_860000z
2717	40420	0.930532407	40420	0.930532407	0.101	-05:00	-257.96	4505.27	5561.95	-2.27	2.19	20140901t031958_950250z
2718	40420	0.930949074	40420	0.930949074	0.826	-05:00	-219.43	4605.68	5554.01	-2.3	2.51	20140901t032034_683000z
2719	40420	0.931145833	40420	0.931145833	0.772	-05:00	295.31	4640.97	5697.76	-2.17	3.31	20140901t032051_638000z
2720	40420	0.931388889	40420	0.931388889	0.522	-05:00	-351.68	4602.01	5602.83	-2.13	1.97	20140901t032112_389000z
2721	40420	0.931585648	40420	0.931585648	0.679	-05:00	234.63	4668.75	5701.53	-2.09	3.39	20140901t032129_543500z
2722	40420	0.932615741	40420	0.932615741	0.942	-05:00	-237.12	4559.43	5680.16	-2.31	2.7	20140901t032258_633750z
2723	40420	0.93306713	40420	0.93306713	0.095	-05:00	18.02	4654.86	5589.9	-2.23	3.17	20140901t032337_933750z
2724	40420	0.933287037	40420	0.933287037	0.045	-05:00	-105.79	4603.5	5577.25	-2.06	2.57	20140901t032356_887750z
2725	40420	0.934155093	40420	0.934155093	0.308	-05:00	-352.68	4581.42	5583.13	-2.21	2.11	20140901t032511_204500z
2726	40420	0.934479167	40420	0.934479167	0.362	-05:00	188.06	4627.98	5692.47	-1.73	3.94	20140901t032539_201750z
2727	40420	0.93494213	40420	0.93494213	0.427	-05:00	-302.77	4540.56	5573.28	-2.32	2.57	20140901t032619_288500z
2728	40420	0.935300926	40420	0.935300926	0.481	-05:00	-304.12	4586.32	5549.42	-1.98	3.45	20140901t032650_336250z
2729	40420	0.935462963	40420	0.935462963	0.488	-05:00	-229.72	4560.16	5588.94	-1.92	3.74	20140901t032704_329250z
2730	40420	0.936099537	40420	0.936099537	0.548	-05:00	-156.88	4595.91	5595.98	-2.19	3.07	20140901t032759_379250z
2731	40420	0.93630787	40420	0.93630787	0.506	-05:00	-528.05	4529.67	5584.87	-2.22	2.65	20140901t032817_381250z
2732	40420	0.93662037	40420	0.93662037	0.995	-05:00	-55.01	4655.42	5566.93	-2.35	2.64	20140901t032844_844000z
2733	40420	0.936701389	40420	0.936701389	0.754	-05:00	-322.89	4556.96	5632.46	-1.68	4.09	20140901t032851_592000z
2734	40420	0.937071759	40420	0.937071759	0.9	-05:00	442.86	4646.61	5662.56	-1.82	1.92	20140901t032923_777250z
2735	40420	0.937476852	40420	0.937476852	0.154	-05:00	-263.61	4559.43	5595.75	-2.01	3.15	20140901t032958_984500z
2736	40420	0.937974537	40420	0.937974537	0.054	-05:00	-184.41	4618.98	5666.24	-2.17	3.08	20140901t033041_924250z
2737	40420	0.938240741	40420	0.938240741	0.994	-05:00	-85.86	4610.99	5652.15	-2.26	3.36	20140901t033104_853750z
2738	40420	0.938506944	40420	0.938506944	0.135	-05:00	-351.19	4544.92	5574.68	-2.08	3.31	20140901t033127_993000z
2739	40420	0.938912037	40420	0.938912037	0.519	-05:00	-242.72	4554.44	5583.26	-2.13	3.37	20140901t033202_352500z
2740	40420	0.939768519	40420	0.939768519	0.888	-05:00	408.89	4640.33	5594.45	-2.3	3.06	20140901t033316_751750z
2741	40420	0.940034722	40420	0.940034722	0.727	-05:00	160.11	4637.37	5566.69	-2.31	1.34	20140901t033339_593500z
2742	40420	0.940740741	40420	0.940740741	0.137	-05:00	-142.38	4565.75	5609.63	-2.11	3.14	20140901t033440_972250z
2743	40420	0.941458333	40420	0.941458333	0.374	-05:00	-458.26	4545.6	5500.07	-2.04	3.05	20140901t033542_242750z
2744	40420	0.941782407	40420	0.941782407	0.84	-05:00	403.08	4606.57	5582.62	-2.35	2.41	20140901t033610_706250z
2745	40420	0.94181713	40420	0.94181713	0.267	-05:00	253.68	4111.4	5669.22	-2.03	3.82	20140901t033613_107750z
2746	40420	0.941909722	40420	0.941909722	0.701	-05:00	-256.06	4467.04	5808.12	-2.32	1.94	20140901t033621_561500z
2747	40420	0.942303241	40420	0.942303241	0.668	-05:00	282.58	4161.84	5585.2	-2.14	3.7	20140901t033655_506750z
2748	40420	0.943101852	40420	0.943101852	0.047	-05:00	214.52	4632.7	5690.65	-1.82	3.65	20140901t033804_880750z
2749	40420	0.943171296	40420	0.943171296	0.017	-05:00	100.32	4607.37	5528.6	-2.25	3.1	20140901t033810_869000z
2750	40420	0.943391204	40420	0.943391204	0.908	-05:00	-291.53	4579.4	5673.35	-2.32	2.57	20140901t033829_769750z
2751	40420	0.943541667	40420	0.943541667	0.918	-05:00	-183.16	4616.73	5555.11	-2.26	2.79	20140901t033842_768250z
2752	40420	0.943946759	40420	0.943946759	0.144	-05:00	386.53	4614.61	5607.28	-2.4	2.39	20140901t033917_006750z
2753	40420	0.94400463	40420	0.94400463	0.795	-05:00	-321.87	4558.89	5474.42	-2.23	2.48	20140901t033922_653250z
2754	40420	0.944363426	40420	0.944363426	0.214	-05:00	104.4	4665.53	5597.74	-2.08	3.72	20140901t033953_045250z
2755	40420	0.945462963	40420	0.945462963	0.367	-05:00	-169.78	4574.06	5573.58	-2.09	3.45	20140901t034128_217500z
2756	40420	0.946226852	40420	0.946226852	0.161	-05:00	-635.63	4456.38	5556.64	-1.82	2.34	20140901t034234_020500z
2757	40420	0.946319444	40420	0.946319444	0.698	-05:00	-632.96	4519.12	5591.37	-1.63	2.02	20140901t034242_558500z
2758	40420	0.946678241	40420	0.946678241	0.509	-05:00	-194.88	4552.04	5649.94	-2.27	3.43	20140901t034313_364750z
2759	40420	0.947210648	40420	0.947210648	0.534	-05:00	-129.53	4608.44	5679.61	-2.17	3	20140901t034359_394250z
2760	40420	0.948240741	40420	0.948240741	0.783	-05:00	73.58	4654.54	5567.79	-1.99	3.42	20140901t034528_620750z
2761	40420	0.948402778	40420	0.948402778	0.158	-05:00	219.24	4681.96	5614.54	-2.42	1.77	20140901t034542_029000z
2762	40420	0.948738426	40420	0.948738426	0.15	-05:00	-134.2	4637.79	5593.15	-2.29	2.66	20140901t034611_006750z
2763	40420	0.949780093	40420	0.949780093	0.888	-05:00	191.51	4674.12	5724.24	-2.14	3.25	20140901t034741_750000z
2764	40420	0.950462963	40420	0.950462963	0.755	-05:00	-341.23	4535.62	5655.53	-2.26	1.18	20140901t034840_597750z
2765	40420	0.950798611	40420	0.950798611	0.671	-05:00	-267.09	4562.58	5655.36	-2.27	3.19	20140901t034909_534500z
2766	40420	0.951736111	40420	0.951736111	0.825	-05:00	-287.04	4411.41	5579.22	-2.03	2.58	20140901t035030_674750z
2767	40420	0.952210648	40420	0.952210648	0.532	-05:00	-481.31	4136.79	5798.41	-2.01	3.32	20140901t035111_398250z
2768	40420	0.952569444	40420	0.952569444	0.113	-05:00	-28.76	4625.56	5588.54	-2.07	2.95	20140901t035142_970500z
2769	40420	0.952719907	40420	0.952719907	0.008	-05:00	-287.9	4484.23	5610.58	-2.37	1.85	20140901t035155_861500z
2770	40420	0.953043981	40420	0.953043981	0.336	-05:00	-182.37	4583.97	5564	-2.05	3.52	20140901t035223_172000z
2771	40420	0.953240741	40420	0.953240741	0.965	-05:00	-322.17	4489.33	5583.78	-2.4	2.15	20140901t035240_831000z
2772	40420	0.953645833	40420	0.953645833	0.318	-05:00	-209.95	4533.95	5533.61	-2.18	3.12	20140901t035315_165250z
2773	40420	0.954351852	40420	0.954351852	0.281	-05:00	-447.77	4554.58	5690.21	-1.95	3.69	20140901t035416_130000z
2774	40420	0.954467593	40420	0.954467593	0.115	-05:00	157.98	4696.09	5582.9	-2.26	1.5	20140901t035426_977000z
2775	40420	0.954733796	40420	0.954733796	0.767	-05:00	-223.82	4574.64	5641.51	-2.13	3.73	20140901t035449_609000z
2776	40420	0.955416667	40420	0.955416667	0.721	-05:00	-291.57	4533.36	5557.07	-2.15	2.84	20140901t035548_570500z
2777	40420	0.955844907	40420	0.955844907	0.449	-05:00	-239.36	4549.49	5562.88	-1.86	3.63	20140901t035625_283500z
2778	40420	0.95599537	40420	0.95599537	0.514	-05:00	261.64	4660.28	5747.38	-2.12	2.68	20140901t035638_365000z
2779	40420	0.956041667	40420	0.956041667	0.978	-05:00	-319.14	4559.78	5619.36	-2.43	1.68	20140901t035642_826000z
2780	40420	0.957650463	40420	0.957650463	0.912	-05:00	-291.15	4628.81	5617.14	-2.3	1.87	20140901t035901_773000z
2781	40420	0.957719907	40420	0.957719907	0.637	-05:00	87.31	4738.58	5573.73	-2.26	1.53	20140901t035907_500000z
2782	40420	0.958043981	40420	0.958043981	0.266	-05:00	-314.11	4579.05	5580.48	-2.18	2.95	20140901t035935_123000z
2783	40420	0.95880787	40420	0.95880787	0.928	-05:00	88.55	4687.07	5677.66	-1.98	3.26	20140901t040041_774500z
2784	40420	0.95974537	40420	0.95974537	0.178	-05:00	-63.27	4527.99	5470.4	-2.26	3.36	20140901t040202_021250z
2785	40420	0.960173611	40420	0.960173611	0.295	-05:00	-309.01	4519.99	5532.54	-2.31	1.66	20140901t040239_157500z
2786	40420	0.960266204	40420	0.960266204	0.474	-05:00	-200.87	4591.75	5668.01	-2.3	2.7	20140901t040247_334000z
2787	40420	0.961446759	40420	0.961446759	0.916	-05:00	-159.34	4574.81	5633.34	-2.25	2.78	20140901t040429_768250z
2788	40420	0.962152778	40420	0.962152778	0.059	-05:00	-279.32	4582.81	5571.3	-2.32	1.94	20140901t040530_918000z
2789	40420	0.962210648	40420	0.962210648	0.026	-05:00	-265.41	4555.41	5548	-2.14	3.42	20140901t040535_875750z
2790	40420	0.96224537	40420	0.96224537	0.725	-05:00	1.57	4651.65	5736.12	-2.05	3.41	20140901t040538_566750z
2791	40420	0.962650463	40420	0.962650463	0.288	-05:00	-344.48	4560.47	5574.03	-1.92	3.35	20140901t040613_130500z
