Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
1436	40409	0.086099537	40409	0.086099537	0.947	-05:00	815.95	2501.81	5520.48	-2.64	2.74	20140820t070359_765750z
1437	40409	0.086111111	40409	0.086111111	0.575	-05:00	935.12	2381.88	5745.03	-2.72	3.31	20140820t070400_374750z
1438	40409	0.086226852	40409	0.086226852	0.019	-05:00	1183	2586.76	5612.07	-2.87	1.59	20140820t070410_845250z
1439	40409	0.086481481	40409	0.086481481	0.9	-05:00	1069.04	2475.43	5450.61	-2.69	1.92	20140820t070432_697500z
1440	40409	0.086666667	40409	0.086666667	0.141	-05:00	2115.42	2642.21	5787.48	-1.85	2.81	20140820t070448_936000z
1441	40409	0.086666667	40409	0.086666667	0.877	-05:00	1467.9	2608.77	5696.55	-2.74	3.36	20140820t070448_650000z
1442	40409	0.086689815	40409	0.086689815	0.876	-05:00	1966.64	2545.37	5783.4	-2.23	3.25	20140820t070450_663750z
1443	40409	0.086759259	40409	0.086759259	0.167	-05:00	1292.7	2475.97	5794.54	-3.1	1.59	20140820t070456_966750z
1444	40409	0.086921296	40409	0.086921296	0.51	-05:00	1068.88	2581.79	5501.63	-2.81	2.42	20140820t070510_325000z
1445	40409	0.087268519	40409	0.087268519	0.706	-05:00	1085.15	2103.33	5766.34	-2.32	3.09	20140820t070540_519000z
1446	40409	0.087349537	40409	0.087349537	0.128	-05:00	2008.16	2888.88	5789.73	-2.09	3.88	20140820t070547_941750z
1447	40409	0.08744213	40409	0.08744213	0.057	-05:00	1807.82	2641.9	5763.76	-2.95	3.02	20140820t070555_843250z
1448	40409	0.087847222	40409	0.087847222	0.581	-05:00	1481.54	2562.59	5809.41	-2.85	2.38	20140820t070630_370250z
1449	40409	0.087986111	40409	0.087986111	0.213	-05:00	1657.11	2646.88	5738.99	-2.51	3.74	20140820t070642_993750z
1450	40409	0.088275463	40409	0.088275463	0.767	-05:00	2023.75	2496.53	5775.32	-2.18	3.31	20140820t070707_558250z
1451	40409	0.088506944	40409	0.088506944	0.112	-05:00	1008.23	2501.8	5774.87	-2.51	3.47	20140820t070727_901750z
1452	40409	0.088518519	40409	0.088518519	0.7	-05:00	967.72	2381.82	5790.89	-2.69	2.2	20140820t070728_503000z
1453	40409	0.088622685	40409	0.088622685	0.135	-05:00	1204.97	2514.27	5762.04	-3.03	2.38	20140820t070737_938000z
1454	40409	0.088645833	40409	0.088645833	0.447	-05:00	991.66	1994.8	5755.88	-2.55	3.21	20140820t070739_246750z
1455	40409	0.088738426	40409	0.088738426	0.142	-05:00	1868.69	2623.57	5782	-2.46	3.18	20140820t070747_921250z
1456	40409	0.08880787	40409	0.08880787	0.221	-05:00	1587.84	2612.53	5756.24	-2.9	3.69	20140820t070753_994750z
1457	40409	0.0890625	40409	0.0890625	0.875	-05:00	1777.54	2563.73	5762.88	-2.47	2.81	20140820t070815_648750z
1458	40409	0.089375	40409	0.089375	0.183	-05:00	1977.53	2576.13	5793.87	-2.21	2.9	20140820t070842_010000z
1459	40409	0.089571759	40409	0.089571759	0.569	-05:00	1813.57	2724.99	5799	-2.36	4	20140820t070859_349500z
1460	40409	0.089618056	40409	0.089618056	0.365	-05:00	1707.74	2550.31	5751.97	-3	3.25	20140820t070903_149250z
1461	40409	0.08974537	40409	0.08974537	0.225	-05:00	942.93	1930.2	5722.87	-2.54	2.94	20140820t070914_036500z
1462	40409	0.089907407	40409	0.089907407	0.059	-05:00	2361.04	2779.11	5541.92	-1.98	3.88	20140820t070928_907750z
1463	40409	0.09025463	40409	0.09025463	0.258	-05:00	2051.31	2677.7	5758.34	-2.42	2.47	20140820t070958_055000z
1464	40409	0.0903125	40409	0.0903125	0.896	-05:00	1707.75	2697.81	5769.35	-2.92	3.58	20140820t071003_679750z
1465	40409	0.090381944	40409	0.090381944	0.964	-05:00	2047.82	2881.9	5658.13	-2.78	2.67	20140820t071009_805500z
1466	40409	0.090439815	40409	0.090439815	0.52	-05:00	1686.59	2629.46	5746.46	-2.82	4.02	20140820t071014_296750z
1467	40409	0.090486111	40409	0.090486111	0.067	-05:00	1827.68	2719.4	5802.49	-2.49	3.96	20140820t071018_860250z
1468	40409	0.090486111	40409	0.090486111	0.397	-05:00	1647.67	2601.75	5750.09	-2.56	3.75	20140820t071018_175500z
1469	40409	0.090613426	40409	0.090613426	0.077	-05:00	1687.72	2613.66	5779.85	-3.1	3.5	20140820t071029_877750z
1470	40409	0.090706019	40409	0.090706019	0.717	-05:00	1231.16	2434.53	5749.62	-3.11	2.25	20140820t071037_522250z
1471	40409	0.090868056	40409	0.090868056	0.56	-05:00	1427.88	2487.18	5805.53	-2.97	2.68	20140820t071051_357250z
1472	40409	0.091006944	40409	0.091006944	0.74	-05:00	864.31	2575.09	5536.77	-2.66	2.44	20140820t071103_559500z
1473	40409	0.091099537	40409	0.091099537	0.166	-05:00	1852.84	2726.27	5802.87	-2.67	3.46	20140820t071111_972500z
1474	40409	0.091168981	40409	0.091168981	0.5	-05:00	1482.67	2564.39	5749.34	-3.13	3.27	20140820t071117_287750z
1475	40409	0.09119213	40409	0.09119213	0.905	-05:00	1527.86	2584.76	5792.36	-2.28	3.6	20140820t071119_704000z
1476	40409	0.091261574	40409	0.091261574	0.216	-05:00	1627.92	2638.64	5743	-2.29	4.05	20140820t071125_021500z
1477	40409	0.091296296	40409	0.091296296	0.121	-05:00	1727.79	2680.66	5748.23	-2.54	4.13	20140820t071128_765000z
1478	40409	0.091331019	40409	0.091331019	0.212	-05:00	1163.66	2557.9	5693.85	-2.93	1.67	20140820t071131_034750z
1479	40409	0.091747685	40409	0.091747685	0.452	-05:00	1707.76	2577.37	5807.17	-3.03	2.19	20140820t071207_234750z
1480	40409	0.092488426	40409	0.092488426	0.923	-05:00	2031.08	2569.8	5791.2	-1.95	2.74	20140820t071311_712500z
1481	40409	0.092962963	40409	0.092962963	0.253	-05:00	1927.79	2758.44	5772.82	-2.89	3.41	20140820t071352_061500z
1482	40409	0.093055556	40409	0.093055556	0.531	-05:00	829.14	2493.94	5557.15	-2.61	3.36	20140820t071400_328750z
1483	40409	0.093101852	40409	0.093101852	0.811	-05:00	931.78	2958.62	5566.51	-2.56	2.41	20140820t071404_638750z
1484	40409	0.093310185	40409	0.093310185	0.133	-05:00	1687.91	2581.97	5770.91	-3.07	2.89	20140820t071422_915500z
1485	40409	0.094328704	40409	0.094328704	0.573	-05:00	1527.81	2668.24	5513.16	-2.71	3.41	20140820t071550_359250z
1486	40409	0.094571759	40409	0.094571759	0.532	-05:00	487.82	2421.86	5749.5	-2.75	1.5	20140820t071611_385750z
1487	40409	0.09462963	40409	0.09462963	0.437	-05:00	742.7	2381.9	5809.86	-2.71	3.22	20140820t071616_272500z
1488	40409	0.094664352	40409	0.094664352	0.885	-05:00	1156.53	2421.94	5780.19	-2.93	1.49	20140820t071619_679500z
1489	40409	0.09556713	40409	0.09556713	0.199	-05:00	1813.46	2706.08	5798.98	-2.13	3.67	20140820t071737_984250z
1490	40409	0.095636574	40409	0.095636574	0.209	-05:00	2007.69	2881.73	5711	-2.51	3.29	20140820t071743_925750z
1491	40409	0.09599537	40409	0.09599537	0.411	-05:00	1782.82	2670.47	5802.8	-2.83	3.32	20140820t071814_202250z
1492	40409	0.096215278	40409	0.096215278	0.929	-05:00	836.15	2481.79	5537.19	-2.76	2.53	20140820t071833_765000z
1493	40409	0.096331019	40409	0.096331019	0.156	-05:00	1567.9	2573.82	5752.63	-2.82	3.69	20140820t071843_928500z
1494	40409	0.096481481	40409	0.096481481	0.117	-05:00	1698.94	2569.36	5782.45	-3.03	3.35	20140820t071856_888500z
1495	40409	0.096597222	40409	0.096597222	0.153	-05:00	1667.9	2658.77	5760.18	-2.95	3.68	20140820t071906_930000z
1496	40409	0.09662037	40409	0.09662037	0.3	-05:00	167.9	2321.85	5571	-2.68	2.54	20140820t071908_164250z
1497	40409	0.096851852	40409	0.096851852	0.198	-05:00	1507.84	2632.27	5707.37	-2.62	3.78	20140820t071928_812500z
1498	40409	0.097025463	40409	0.097025463	0.824	-05:00	1974.69	2873.1	5677.18	-2.79	3.34	20140820t071943_661500z
1499	40409	0.097175926	40409	0.097175926	0.854	-05:00	2104.07	2651.04	5786.73	-1.91	2.89	20140820t071956_644250z
1500	40409	0.097372685	40409	0.097372685	0.343	-05:00	1153.2	2386.36	5773.48	-2.95	1.81	20140820t072013_142750z
1501	40409	0.097488426	40409	0.097488426	0.714	-05:00	1827.8	2680.33	5807.88	-2.57	3.34	20140820t072023_500500z
1502	40409	0.097604167	40409	0.097604167	0.885	-05:00	2137.29	2852.63	5671	-2.78	3.06	20140820t072033_729750z
1503	40409	0.097650463	40409	0.097650463	0.591	-05:00	1281.19	2545.58	5700.11	-3.07	1.64	20140820t072037_392500z
1504	40409	0.097974537	40409	0.097974537	0.203	-05:00	1094.84	2321.86	5761.08	-2.9	1.6	20140820t072105_023500z
1505	40409	0.097974537	40409	0.097974537	0.672	-05:00	1665.67	2568.78	5803.61	-2.68	3.65	20140820t072105_442750z
1506	40409	0.098240741	40409	0.098240741	0.998	-05:00	1084.05	2608.91	5533.4	-2.52	3.28	20140820t072128_790000z
1507	40409	0.098310185	40409	0.098310185	0.557	-05:00	1232.72	2531.6	5735.36	-2.9	2.37	20140820t072134_352500z
1508	40409	0.09880787	40409	0.09880787	0.105	-05:00	1769.9	2499.52	5707.43	-2.6	2.49	20140820t072217_863250z
1509	40409	0.098831019	40409	0.098831019	0.92	-05:00	2039.65	2584.04	5783.21	-2.04	2.84	20140820t072219_712000z
1510	40409	0.098877315	40409	0.098877315	0.285	-05:00	1547.88	2665.1	5692.38	-2.92	3.36	20140820t072223_060500z
1511	40409	0.099097222	40409	0.099097222	0.864	-05:00	1321.87	2593.33	5603.13	-2.82	2.32	20140820t072242_662500z
1512	40409	0.09912037	40409	0.09912037	0.174	-05:00	1002.41	2381.81	5776.79	-2.58	1.89	20140820t072244_979000z
1513	40409	0.099189815	40409	0.099189815	0.451	-05:00	818.43	2441.88	5671	-2.64	2.42	20140820t072250_268000z
1514	40409	0.099189815	40409	0.099189815	0.975	-05:00	1127.74	2521.83	5538.89	-2.74	1.86	20140820t072250_781750z
1515	40409	0.099560185	40409	0.099560185	0.652	-05:00	1467.93	2570.06	5658.36	-3	2.9	20140820t072322_443250z
1516	40409	0.099583333	40409	0.099583333	0.26	-05:00	923.53	2392.1	5774.33	-2.76	1.77	20140820t072324_086500z
1517	40409	0.099733796	40409	0.099733796	0.786	-05:00	847.82	2521.87	5671	-2.63	2.68	20140820t072337_597250z
1518	40409	0.099768519	40409	0.099768519	0.629	-05:00	1507.7	2569.89	5737.86	-2.79	3.86	20140820t072340_293500z
1519	40409	0.099814815	40409	0.099814815	0.747	-05:00	1532.43	2701.94	5540.49	-2.69	3.14	20140820t072344_524750z
1520	40409	0.100046296	40409	0.100046296	0.434	-05:00	690.09	2429.85	5579.63	-2.5	3.32	20140820t072404_240000z
1521	40409	0.100347222	40409	0.100347222	0.503	-05:00	2179.92	2976.16	5726.5	-2.34	3.34	20140820t072430_309750z
1522	40409	0.10037037	40409	0.10037037	0.254	-05:00	1851.72	2938.2	5666.31	-2.72	2.86	20140820t072432_093000z
1523	40409	0.100428241	40409	0.100428241	0.905	-05:00	856.45	2401.81	5752.57	-2.79	2.14	20140820t072437_732750z
1524	40409	0.100451389	40409	0.100451389	0.248	-05:00	1276.47	2592.68	5567.47	-2.5	3.14	20140820t072439_038500z
1525	40409	0.100532407	40409	0.100532407	0.649	-05:00	1119.06	2633.37	5518.11	-2.27	3.08	20140820t072446_438000z
1526	40409	0.100833333	40409	0.100833333	0.085	-05:00	1887.73	2756.19	5785	-2.48	4.07	20140820t072512_868500z
1527	40409	0.100856481	40409	0.100856481	0.563	-05:00	707.18	2438.08	5532.05	-2.73	1.85	20140820t072514_396750z
1528	40409	0.101030093	40409	0.101030093	0.091	-05:00	1747.47	2593.76	5803.01	-2.64	3.93	20140820t072529_886500z
1529	40409	0.101064815	40409	0.101064815	0.259	-05:00	1718.5	2667.05	5766.01	-2.54	4.06	20140820t072532_039750z
1530	40409	0.101203704	40409	0.101203704	0.039	-05:00	1797.2	2568.52	5802.38	-2.92	2.59	20140820t072544_840500z
1531	40409	0.101284722	40409	0.101284722	0.648	-05:00	822.73	2605.63	5522.15	-3	1.72	20140820t072551_488750z
1532	40409	0.10130787	40409	0.10130787	0.057	-05:00	885.37	2483.22	5711	-2.91	1.02	20140820t072553_884250z
1533	40409	0.10130787	40409	0.10130787	0.677	-05:00	783.43	2321.86	5662.02	-2.94	2.76	20140820t072553_512250z
1534	40409	0.102326389	40409	0.102326389	0.389	-05:00	2242.74	2776.46	5730.05	-2.37	2.72	20140820t072721_198500z
1535	40409	0.102453704	40409	0.102453704	0.163	-05:00	2133.95	2762.81	5723.34	-2.42	2.07	20140820t072732_955250z
1536	40409	0.102488426	40409	0.102488426	0.721	-05:00	1822.22	2550.48	5777.15	-2.68	3.17	20140820t072735_705250z
1537	40409	0.102534722	40409	0.102534722	0.685	-05:00	349.66	2905.41	5771.86	-2.68	3.05	20140820t072739_525000z
1538	40409	0.102719907	40409	0.102719907	0.376	-05:00	821.64	2770.98	5597.6	-2.43	2.74	20140820t072755_365500z
1539	40409	0.103148148	40409	0.103148148	0.483	-05:00	1969.69	2603.82	5781.37	-2.35	2.88	20140820t072832_260500z
1540	40409	0.103217593	40409	0.103217593	0.059	-05:00	1816.95	2543.84	5759.06	-2.67	2.21	20140820t072838_832750z
1541	40409	0.103402778	40409	0.103402778	0.26	-05:00	1767.85	2581.91	5756.42	-3.03	1.48	20140820t072854_042000z
1542	40409	0.103518519	40409	0.103518519	0.874	-05:00	1058.45	2599.97	5521.31	-2.58	3.39	20140820t072904_664750z
1543	40409	0.103599537	40409	0.103599537	0.887	-05:00	1632.35	2281.8	5619.43	-3.11	1.34	20140820t072911_661000z
1544	40409	0.103634259	40409	0.103634259	0.433	-05:00	1123.89	2605.79	5790.4	-2.8	2.03	20140820t072914_258000z
1545	40409	0.103726852	40409	0.103726852	0.354	-05:00	1900.12	2574.93	5738.14	-2.93	2.47	20140820t072922_154250z
1546	40409	0.103831019	40409	0.103831019	0.061	-05:00	1814.7	2539.16	5783.62	-2.36	2.54	20140820t072931_845750z
1547	40409	0.103900463	40409	0.103900463	0.338	-05:00	1321.62	2586.5	5610.87	-3.21	2.23	20140820t072937_146750z
1548	40409	0.10400463	40409	0.10400463	0.637	-05:00	1987.75	2861.39	5704.68	-2.75	3.58	20140820t072946_340750z
1549	40409	0.104097222	40409	0.104097222	0.062	-05:00	1732.75	2685.68	5769.06	-3.3	3.15	20140820t072954_877500z
1550	40409	0.104293981	40409	0.104293981	0.037	-05:00	1314.98	2476.05	5810.74	-2.88	2.32	20140820t073011_809500z
1551	40409	0.104340278	40409	0.104340278	0.065	-05:00	1507.76	2573.01	5746.97	-2.25	3.83	20140820t073015_750250z
1552	40409	0.104421296	40409	0.104421296	0.356	-05:00	2110.51	2580.72	5783.7	-1.94	2.91	20140820t073022_144000z
1553	40409	0.104444444	40409	0.104444444	0.455	-05:00	2158.79	2674.24	5764.43	-2.02	3.2	20140820t073024_268000z
1554	40409	0.104479167	40409	0.104479167	0.077	-05:00	461.43	2381.83	5571.31	-2.72	2.88	20140820t073027_917250z
1555	40409	0.104502315	40409	0.104502315	0.559	-05:00	2286.57	2779.63	5774.3	-2.44	2.71	20140820t073029_368500z
1556	40409	0.104525463	40409	0.104525463	0.794	-05:00	876.28	2461.86	5499.48	-3.01	3.16	20140820t073031_606750z
1557	40409	0.104594907	40409	0.104594907	0.063	-05:00	1299.16	2596.42	5672.14	-3	2.12	20140820t073037_860750z
1558	40409	0.104803241	40409	0.104803241	0.707	-05:00	837.17	2441.89	5590.27	-2.44	3.24	20140820t073055_532000z
1559	40409	0.105	40409	0.105	0.063	-05:00	1184.26	2150.49	5752.79	-2.98	2.68	20140820t073112_849500z
1560	40409	0.105	40409	0.105	0.305	-05:00	1205.28	2505.85	5442.26	-3.18	2.11	20140820t073112_124250z
1561	40409	0.10505787	40409	0.10505787	0.801	-05:00	89.77	2340.28	5551	-2.64	1.98	20140820t073117_682250z
1562	40409	0.105185185	40409	0.105185185	0.044	-05:00	1888.64	2616.16	5801.49	-2.65	2.83	20140820t073128_831750z
1563	40409	0.105277778	40409	0.105277778	0.555	-05:00	2124.28	2645.85	5784.43	-1.95	2.71	20140820t073136_461750z
1564	40409	0.105289352	40409	0.105289352	0.406	-05:00	1113.27	2621.77	5540.42	-2.5	2.89	20140820t073137_231750z
1565	40409	0.105335648	40409	0.105335648	0.11	-05:00	2561.28	2856.95	5547.2	-2.04	3.61	20140820t073141_952000z
1566	40409	0.105405093	40409	0.105405093	0.906	-05:00	1124.2	2599.08	5608.12	-2.84	3.17	20140820t073147_729000z
1567	40409	0.105462963	40409	0.105462963	0.674	-05:00	1614.06	2673.97	5776.81	-2.54	4.03	20140820t073152_467000z
1568	40409	0.10556713	40409	0.10556713	0.61	-05:00	952.83	2594.74	5577.13	-2.8	2.23	20140820t073201_417000z
1569	40409	0.105717593	40409	0.105717593	0.258	-05:00	1791.82	2704.5	5759.43	-2.53	3.87	20140820t073214_054250z
1570	40409	0.105763889	40409	0.105763889	0.904	-05:00	770.23	2494.43	5520.48	-2.93	2.84	20140820t073218_730500z
1571	40409	0.105902778	40409	0.105902778	0.293	-05:00	1467.91	2553.94	5814.94	-2.87	3.04	20140820t073230_072500z
1572	40409	0.105925926	40409	0.105925926	0.899	-05:00	1487.74	2681.82	5709.88	-3.16	3.34	20140820t073232_704750z
1573	40409	0.106030093	40409	0.106030093	0.285	-05:00	1856.54	2736.66	5791.23	-2.65	4.28	20140820t073241_287250z
1574	40409	0.106030093	40409	0.106030093	0.288	-05:00	1747.69	2713.37	5767.11	-2.65	4.28	20140820t073241_069500z
1575	40409	0.106041667	40409	0.106041667	0.216	-05:00	1967.06	2656.63	5769.65	-2.52	3.19	20140820t073242_011250z
1576	40409	0.106099537	40409	0.106099537	0.617	-05:00	1747.73	2597.8	5784.54	-3.24	3.15	20140820t073247_414250z
1577	40409	0.106111111	40409	0.106111111	0.083	-05:00	2074.76	2969.26	5733.03	-2.67	3.36	20140820t073248_903500z
1578	40409	0.106550926	40409	0.106550926	0.868	-05:00	1702.58	2321.99	5661.83	-3.16	1.73	20140820t073326_653000z
1579	40409	0.106736111	40409	0.106736111	0.501	-05:00	2041.09	2755.17	5802.48	-2.65	3.75	20140820t073342_302000z
1580	40409	0.106990741	40409	0.106990741	0.094	-05:00	1168.89	2574.65	5693.06	-3.17	1.47	20140820t073404_905750z
1581	40409	0.107048611	40409	0.107048611	0.3	-05:00	2439.03	2879.21	5711.55	-2.05	3.59	20140820t073409_114250z
1582	40409	0.107083333	40409	0.107083333	0.669	-05:00	2184.03	2770.12	5712.09	-2.49	2.24	20140820t073412_473250z
1583	40409	0.107106481	40409	0.107106481	0.923	-05:00	1210.65	2508.79	5764.38	-3.06	2.21	20140820t073414_741500z
1584	40409	0.107291667	40409	0.107291667	0.608	-05:00	1827.8	2755.17	5764.38	-2.72	4.11	20140820t073430_395750z
1585	40409	0.107523148	40409	0.107523148	0.818	-05:00	1958.22	2750.26	5787.31	-2.77	3.52	20140820t073450_636750z
1586	40409	0.107604167	40409	0.107604167	0.123	-05:00	1759.34	2480.21	5797.02	-2.32	2.93	20140820t073457_891000z
1587	40409	0.107858796	40409	0.107858796	0.763	-05:00	1995.09	2623.85	5789.15	-2.26	3.51	20140820t073519_554500z
1588	40409	0.10787037	40409	0.10787037	0.684	-05:00	1947.67	2781.72	5794.56	-2.08	3.75	20140820t073520_498500z
1589	40409	0.107881944	40409	0.107881944	0.006	-05:00	914.92	2532.37	5531.5	-2.48	3.38	20140820t073521_819500z
1590	40409	0.108449074	40409	0.108449074	0.105	-05:00	2031.82	2877.6	5792.59	-2.37	3.9	20140820t073610_902500z
1591	40409	0.108483796	40409	0.108483796	0.479	-05:00	2498.57	2887.52	5702.37	-2.2	3.22	20140820t073613_305250z
1592	40409	0.108796296	40409	0.108796296	0.991	-05:00	2027.76	2741.83	5780.02	-2.25	4.26	20140820t073640_788250z
1593	40409	0.108935185	40409	0.108935185	0.174	-05:00	1701.75	2301.78	5515.7	-2.87	2.78	20140820t073652_946500z
1594	40409	0.108969907	40409	0.108969907	0.293	-05:00	1701.79	2648.47	5761.48	-2.67	3.97	20140820t073655_070250z
1595	40409	0.109097222	40409	0.109097222	0.362	-05:00	2456.96	2858.18	5716.58	-2.28	3.16	20140820t073706_172250z
1596	40409	0.109201389	40409	0.109201389	0.269	-05:00	1335.15	2471.79	5692.98	-3.17	2.93	20140820t073715_081000z
1597	40409	0.109409722	40409	0.109409722	0.623	-05:00	1122.29	2421.78	5873.61	-3.08	2.22	20140820t073733_429750z
1598	40409	0.109513889	40409	0.109513889	0.291	-05:00	1573.97	2624	5785.49	-2.72	3.79	20140820t073742_065500z
1599	40409	0.109780093	40409	0.109780093	0.099	-05:00	1895.4	2819.73	5787.34	-1.73	3.75	20140820t073805_881250z
1600	40409	0.109872685	40409	0.109872685	0.959	-05:00	804.97	1826.75	5724.48	-2.46	3.8	20140820t073813_739750z
1601	40409	0.109895833	40409	0.109895833	0	-05:00	1430.8	2622.53	5776.72	-2.89	4.01	20140820t073815_776250z
1602	40409	0.110532407	40409	0.110532407	0.156	-05:00	1773.53	2608.16	5679.23	-2.58	3.3	20140820t073910_929250z
1603	40409	0.110578704	40409	0.110578704	0.077	-05:00	1707.71	2693.79	5772.09	-3	3.75	20140820t073914_858000z
1604	40409	0.165196759	40409	0.165196759	0.481	-05:00	833.59	2482.38	5922.43	-2.63	3.3	20140820t085753_291000z
1605	40409	0.168993056	40409	0.168993056	0.492	-05:00	1143.91	2649.2	5782.05	-3.19	0.84	20140820t090321_307000z
1606	40409	0.170486111	40409	0.170486111	0.237	-05:00	1327.71	2734.18	5689.12	-2.93	1.94	20140820t090530_058250z
1607	40409	0.172534722	40409	0.172534722	0.832	-05:00	707.85	2513.25	5735.32	-2.94	2.03	20140820t090827_688000z
1608	40409	0.172673611	40409	0.172673611	0.432	-05:00	765.86	2501.87	5746.09	-2.85	2.85	20140820t090839_260000z
1609	40409	0.176296296	40409	0.176296296	0.344	-05:00	1669.69	2335.2	5472.26	-3.11	1.01	20140820t091352_121000z
1610	40409	0.177199074	40409	0.177199074	0.028	-05:00	837.57	2561.81	5886.66	-2.81	3.32	20140820t091510_853750z
1611	40409	0.177627315	40409	0.177627315	0.608	-05:00	876.48	2491.79	5901.2	-2.79	3.34	20140820t091547_426500z
1612	40409	0.177662037	40409	0.177662037	0.199	-05:00	721.08	2581.89	5892.44	-2.81	2.29	20140820t091550_032750z
1613	40409	0.17787037	40409	0.17787037	0.601	-05:00	828.24	2606.44	5896.14	-2.98	2.48	20140820t091608_442250z
1614	40409	0.178321759	40409	0.178321759	0.11	-05:00	869.25	2502.83	5895.36	-2.36	3.01	20140820t091647_883000z
1615	40409	0.17875	40409	0.17875	0.706	-05:00	651.77	2570.22	5936.57	-2.61	2.86	20140820t091724_532000z
1616	40409	0.181793981	40409	0.181793981	0.862	-05:00	827.65	2341.8	5860.84	-2.86	1.73	20140820t092147_701000z
1617	40409	0.181875	40409	0.181875	0.702	-05:00	953.55	2661.21	5893.44	-2.83	1.1	20140820t092154_562250z
1618	40409	0.181909722	40409	0.181909722	0.553	-05:00	797.24	2430.61	5845.95	-2.73	1.95	20140820t092157_374250z
1619	40409	0.181944444	40409	0.181944444	0.083	-05:00	833.54	2532.07	5892.75	-2.15	4.03	20140820t092200_902750z
1620	40409	0.182013889	40409	0.182013889	0.373	-05:00	817.52	2661.8	5901.05	-2.61	2	20140820t092206_205000z
1621	40409	0.182060185	40409	0.182060185	0.38	-05:00	825.03	2521.83	5828.93	-2.67	3.01	20140820t092210_217000z
